,location_id_mean,temperature_2m_max (°F)_mean,temperature_2m_min (°F)_mean,daylight_duration (s)_mean,sunshine_duration (s)_mean,uv_index_max ()_mean,precipitation_sum (inch)_mean,rain_sum (inch)_mean,showers_sum (inch)_mean,snowfall_sum (inch)_mean,precipitation_hours (h)_mean,wind_speed_10m_max (mp/h)_mean,wind_gusts_10m_max (mp/h)_mean,shortwave_radiation_sum (MJ/m²)_mean
25,25,66.22246575342466,49.212054794520554,12.194147496194823,7.630355920852359,5.7217808219178075,0.05306575342465753,0.05306575342465753,0.0,0.0,0.7479452054794521,9.719178082191782,15.967671232876711,16.63783561643836
26,26,69.23123287671233,55.79232876712329,12.175849665144597,7.017647290715373,6.327123287671233,0.03172054794520548,0.03172054794520548,0.0,0.0,0.336986301369863,10.84191780821918,13.909041095890412,16.116520547945203
27,27,72.94465753424657,52.86739726027397,12.186475936073059,8.249415456621005,5.574109589041096,0.11769041095890412,0.11769041095890412,0.0,0.0,1.0082191780821919,9.252328767123288,19.636986301369863,17.533534246575343
28,28,70.87945205479453,46.25643835616438,12.196807260273973,8.187844330289193,5.591917808219178,0.059673972602739725,0.059673972602739725,0.0,0.0,0.9287671232876712,9.736986301369862,15.909041095890412,17.676575342465753
29,29,77.0013698630137,52.88986301369863,12.181599391171993,9.0146550456621,6.0653424657534245,0.065613698630137,0.065613698630137,0.0,0.0,0.7890410958904109,13.047123287671232,20.28164383561644,19.817260273972604
30,30,65.63315068493151,44.47808219178082,12.220934726027396,8.24156202435312,5.018219178082192,0.027375342465753426,0.027375342465753426,0.0,0.0,0.7095890410958904,12.287671232876713,19.067945205479454,17.181315068493152
31,31,69.02986301369863,52.92109589041096,12.180978158295282,7.748924939117199,5.935890410958904,0.05096164383561644,0.05096164383561644,0.0,0.0,0.5698630136986301,11.201917808219177,17.496438356164383,17.341726027397257
32,32,87.84602739726027,61.44082191780822,12.177973432267883,10.055228622526636,6.604931506849316,0.018939726027397262,0.018939726027397262,0.0,0.0,0.1917808219178082,9.509315068493152,17.905205479452054,21.70082191780822
33,33,68.04712328767124,54.455342465753425,12.177631887366818,7.199753820395738,6.203972602739726,0.041843835616438355,0.041843835616438355,0.0,0.0,0.39452054794520547,10.356438356164384,14.737260273972604,16.41731506849315
34,34,80.28904109589041,59.95123287671233,12.177062983257228,8.341374330289193,5.9664383561643834,0.06866027397260274,0.06866027397260274,0.0,0.0,0.7726027397260274,12.274246575342467,23.653972602739728,18.17446575342466
35,35,62.89123287671233,39.53205479452055,12.223421598173514,8.970602633181127,5.034520547945205,0.05718904109589041,0.05718904109589041,0.0,0.0,0.8712328767123287,13.853972602739725,23.624931506849315,17.43194520547945
36,36,61.934520547945205,44.53095890410959,12.211572397260275,6.897311834094369,4.618493150684931,0.07866301369863013,0.07866301369863013,0.0,0.0,1.3232876712328767,11.956712328767123,23.864383561643837,15.195342465753425
37,37,43.37561643835617,32.1972602739726,12.412539528158296,5.8891815601217665,2.633972602739726,0.07486575342465754,0.03742465753424658,0.013249315068493151,0.14044383561643836,4.397260273972603,7.201369863013698,14.287945205479453,8.711808219178081
38,38,64.72986301369863,48.72410958904109,12.207679109589042,7.365328226788432,4.7186301369863015,0.12624383561643837,0.12624383561643837,0.0,0.0,1.4493150684931506,11.513972602739727,22.55123287671233,15.339972602739726
39,39,71.73397260273973,54.087397260273974,12.19034207001522,8.258495852359209,5.4127397260273975,0.07625205479452055,0.07625205479452055,0.0,0.0,0.8767123287671232,10.931780821917808,22.282739726027398,17.182739726027396
40,40,65.69534246575343,44.38356164383562,12.209171529680365,8.166509573820397,5.090684931506849,0.05286301369863013,0.05286301369863013,0.0,0.0,0.6876712328767123,12.477534246575344,23.443561643835615,16.677260273972603
41,41,69.51178082191781,54.75780821917808,12.190576621004567,8.21588901065449,5.416301369863014,0.08478082191780822,0.08478082191780822,0.0,0.0,0.8657534246575342,13.942191780821917,24.254246575342464,17.209561643835617
42,42,73.84438356164384,56.120821917808215,12.179405768645358,7.78340200152207,6.143287671232877,0.04267397260273973,0.04267397260273973,0.0,0.0,0.5041095890410959,9.544657534246577,13.806575342465752,17.37676712328767
43,43,58.86657534246575,41.43698630136986,12.228208691019788,7.49082600456621,4.491780821917808,0.06066027397260274,0.06066027397260274,0.0,0.0,1.252054794520548,10.482191780821918,22.40027397260274,15.088547945205478
44,44,63.50684931506849,43.633972602739725,12.212684840182648,7.816886171993912,4.832328767123288,0.03697534246575342,0.03697534246575342,0.0,0.0,0.852054794520548,13.713698630136987,24.70164383561644,16.349342465753427
45,45,87.97808219178083,62.60438356164383,12.178293569254185,9.994013417047183,6.583698630136987,0.016487671232876713,0.016487671232876713,0.0,0.0,0.1780821917808219,8.951780821917808,17.523561643835617,21.544931506849313
46,46,87.4786301369863,61.76520547945205,12.178866841704718,9.98231687975647,6.551780821917808,0.014273972602739726,0.014273972602739726,0.0,0.0,0.1643835616438356,9.57013698630137,18.510684931506848,21.524876712328766
47,47,85.35753424657534,71.73424657534247,12.157282686453575,8.764313363774733,7.065890410958905,0.22978904109589043,0.22978904109589043,0.0,0.0,0.9753424657534246,11.507123287671234,19.014794520547945,18.47421917808219
48,48,50.93013698630137,43.330958904109586,12.351459353120244,4.497667777777778,2.464794520547945,0.3717095890410959,0.29674520547945205,0.044660273972602735,0.05096712328767124,10.753424657534246,8.202465753424658,15.696164383561644,7.363260273972603
49,49,69.3531506849315,51.02712328767124,12.198632161339422,7.624739109589041,5.081780821917808,0.0822958904109589,0.0822958904109589,0.0,0.0,0.9342465753424658,9.313698630136987,20.054794520547944,16.05832876712329
50,50,85.14301369863014,68.8709589041096,12.158706674277017,9.504250616438357,7.1680821917808215,0.07818356164383561,0.07818356164383561,0.0,0.0,0.5041095890410959,11.567123287671233,19.25041095890411,19.743534246575344
51,51,85.08,71.38630136986302,12.157588036529681,8.774669292237443,7.033972602739726,0.25636164383561644,0.25636164383561644,0.0,0.0,0.936986301369863,11.660547945205481,19.323013698630135,18.38783561643836
52,52,76.41013698630137,54.06054794520548,12.180609687975647,8.474134071537291,6.14958904109589,0.05752876712328767,0.05752876712328767,0.0,0.0,0.7506849315068493,11.047397260273973,16.578904109589043,18.798657534246576
53,53,57.55150684931507,42.00821917808219,12.225632792998478,6.88318903348554,4.3024657534246575,0.11957534246575341,0.11957534246575341,0.0,0.0,1.7561643835616438,11.171506849315069,22.562465753424654,14.476986301369864
54,54,65.56109589041095,49.82684931506849,12.20666118721461,7.283152952815829,4.794246575342466,0.11917260273972602,0.11917260273972602,0.0,0.0,1.4082191780821918,12.3,22.554794520547944,15.308273972602741
55,55,72.64767123287672,53.0972602739726,12.184475745814309,8.027314901065449,5.478219178082192,0.08273972602739726,0.08273972602739726,0.0,0.0,0.9863013698630136,8.612602739726027,19.160273972602738,17.126164383561644
56,56,71.98657534246576,51.67068493150685,12.187232815829528,8.245344292237442,5.508082191780822,0.10493424657534248,0.10493424657534248,0.0,0.0,1.0246575342465754,8.907671232876712,19.104383561643836,17.516109589041097
57,57,61.868493150684934,45.305205479452056,12.214494847792997,7.057660159817351,4.533424657534247,0.13762739726027398,0.13762739726027398,0.0,0.0,1.5315068493150685,12.125479452054796,23.397260273972602,14.644438356164384
58,58,65.94794520547946,42.57232876712329,12.2205049847793,8.496903782343988,5.010273972602739,0.01887671232876712,0.01887671232876712,0.0,0.0,0.6027397260273972,12.0,20.826575342465752,17.596301369863014
59,59,66.02493150684931,40.404657534246574,12.202214307458142,8.178213919330288,5.868356164383561,0.04333150684931507,0.04333150684931507,0.0,0.0,0.8465753424657534,11.92027397260274,21.521095890410958,18.309260273972605
60,60,72.98383561643836,55.7372602739726,12.179489619482496,7.591104391171994,6.139041095890411,0.03346301369863014,0.03346301369863014,0.0,0.0,0.42191780821917807,10.43945205479452,14.850410958904108,16.897479452054796
61,61,84.46712328767123,66.94136986301369,12.162271430745815,8.957532450532725,6.911643835616438,0.12113698630136988,0.12113698630136988,0.0,0.0,0.5808219178082191,10.252876712328767,19.134520547945208,18.618657534246577
62,62,75.52520547945205,49.67315068493151,12.197327701674277,9.099907770167428,5.567671232876712,0.05653150684931507,0.05653150684931507,0.0,0.0,0.7342465753424657,10.260547945205479,19.790958904109587,18.85468493150685
63,63,74.83041095890411,55.38,12.18047604261796,7.997383226788433,6.086575342465753,0.06211780821917809,0.06211780821917809,0.0,0.0,0.6657534246575343,9.705479452054794,13.773150684931506,17.700109589041094
