,location_id_mean,temperature_2m_max (°F)_mean,temperature_2m_min (°F)_mean,daylight_duration (s)_mean,sunshine_duration (s)_mean,uv_index_max ()_mean,precipitation_sum (inch)_mean,rain_sum (inch)_mean,showers_sum (inch)_mean,snowfall_sum (inch)_mean,precipitation_hours (h)_mean,wind_speed_10m_max (mp/h)_mean,wind_gusts_10m_max (mp/h)_mean,shortwave_radiation_sum (MJ/m²)_mean
35,35,74.62986301369864,48.59095890410959,12.184530038051749,9.494001780821918,6.250684931506849,0.030101369863013698,0.030101369863013698,0.0,0.0,0.3835616438356164,18.01123287671233,29.365753424657534,20.537890410958905
36,36,66.79616438356165,46.72767123287671,12.19967485540335,7.668328515981735,4.89945205479452,0.08233698630136986,0.08233698630136986,0.0,0.0,0.9506849315068493,10.354794520547944,20.992328767123286,16.18709589041096
37,37,84.92465753424658,69.24767123287671,12.157036834094367,8.496564611872147,6.71,0.0757972602739726,0.0757972602739726,0.0,0.0,0.6027397260273972,14.502739726027396,23.493150684931507,18.753671232876712
38,38,66.36657534246575,47.35342465753425,12.202380410958904,7.478355091324201,4.8908219178082195,0.06720821917808219,0.06720821917808219,0.0,0.0,0.873972602739726,11.043561643835616,21.954520547945204,16.051150684931507
39,39,75.53643835616438,55.70493150684931,12.182790410958903,8.031923546423135,5.724383561643836,0.09331506849315069,0.09331506849315069,0.0,0.0,1.010958904109589,10.397534246575342,20.28109589041096,17.415424657534246
40,40,82.24657534246575,57.10657534246576,12.17310898782344,10.22020006849315,6.914520547945206,0.004769863013698631,0.004769863013698631,0.0,0.0,0.09863013698630137,14.308767123287671,24.596986301369864,22.750767123287673
41,41,74.7227397260274,53.43671232876713,12.185402716894979,8.640045867579909,5.755479452054795,0.055128767123287674,0.055128767123287674,0.0,0.0,0.6328767123287671,13.176712328767124,25.462739726027397,18.640383561643834
42,42,68.00767123287672,50.445205479452056,12.196032640791476,7.680502564687976,5.11041095890411,0.0706958904109589,0.0706958904109589,0.0,0.0,0.9095890410958904,9.382191780821918,20.186575342465755,16.726
43,43,86.35150684931507,57.31506849315068,12.174526872146119,10.249639223744293,6.858630136986301,0.010082191780821918,0.010082191780821918,0.0,0.0,0.2054794520547945,12.217534246575342,21.42876712328767,22.471698630136988
44,44,73.94438356164383,53.3186301369863,12.183820707762557,8.297323637747336,5.494109589041096,0.09409863013698631,0.09409863013698631,0.0,0.0,1.093150684931507,8.944657534246575,18.015890410958903,17.612356164383563
45,45,70.4945205479452,50.606849315068494,12.193204444444444,8.199138538812784,5.287945205479452,0.06444931506849315,0.06444931506849315,0.0,0.0,0.9342465753424658,9.278356164383561,19.574246575342467,17.3647397260274
46,46,74.0827397260274,55.75095890410959,12.182763523592085,8.10232300608828,5.69958904109589,0.12087397260273973,0.12087397260273973,0.0,0.0,0.9424657534246575,10.931232876712329,20.593424657534246,17.388383561643835
47,47,65.5854794520548,47.01287671232877,12.203265578386606,7.113044178082192,4.757260273972603,0.06940547945205479,0.06940547945205479,0.0,0.0,0.9643835616438357,10.586575342465753,21.366849315068492,15.295397260273973
48,48,80.07698630136986,64.7172602739726,12.167216445966513,8.228450715372906,6.363561643835616,0.07244657534246576,0.07244657534246576,0.0,0.0,0.7013698630136986,10.684657534246575,21.535342465753423,18.69695890410959
49,49,57.06438356164384,40.04301369863014,12.22349686453577,6.978263462709284,4.2179452054794515,0.12195890410958904,0.12195890410958904,0.0,0.0,1.9315068493150684,10.252054794520548,21.25041095890411,14.44358904109589
50,50,81.0317808219178,60.719452054794516,12.176288759512937,8.266673767123287,5.966849315068494,0.07259726027397259,0.07259726027397259,0.0,0.0,0.7068493150684931,10.656986301369864,21.775890410958905,17.980164383561643
51,51,71.82493150684931,54.070136986301364,12.190465532724504,8.297808515981735,5.4127397260273975,0.08328767123287671,0.08328767123287671,0.0,0.0,0.8821917808219178,11.076164383561645,22.287123287671232,17.119780821917807
52,52,67.22904109589041,49.969589041095894,12.199806948249618,7.945032557077625,5.03013698630137,0.09108219178082191,0.09108219178082191,0.0,0.0,0.9534246575342465,12.431232876712327,23.550136986301368,16.61953424657534
53,53,73.8290410958904,46.401095890410964,12.183988576864536,9.57573403348554,6.512328767123288,0.012591780821917808,0.012591780821917808,0.0,0.0,0.2273972602739726,12.904657534246574,23.14438356164384,21.338328767123286
54,54,68.87671232876713,48.78465753424658,12.199551712328766,7.961194558599695,5.314520547945206,0.08428493150684932,0.08428493150684932,0.0,0.0,0.947945205479452,10.932054794520548,22.842191780821917,16.77345205479452
55,55,42.88,27.98849315068493,12.180660593607307,9.7190649695586,6.448356164383562,0.13854794520547944,0.13854794520547944,0.0,0.0,0.936986301369863,16.32904109589041,26.753150684931505,22.397698630136986
56,56,65.72520547945206,49.45479452054794,12.206754315068494,7.264901773211568,4.756575342465753,0.12131780821917808,0.12131780821917808,0.0,0.0,1.4164383561643836,11.391780821917807,21.886849315068492,15.361506849315068
57,57,70.6317808219178,50.814246575342466,12.18763000761035,8.234509878234398,5.268630136986301,0.08688219178082192,0.08688219178082192,0.0,0.0,0.9753424657534246,8.930684931506848,18.89178082191781,17.50123287671233
58,58,63.10520547945206,42.24191780821918,12.245169467275495,7.578450943683409,4.315753424657534,0.020172602739726025,0.020172602739726025,0.0,0.0,0.7890410958904109,8.61068493150685,15.992328767123286,15.201835616438357
59,59,80.4358904109589,54.55972602739726,12.185041902587518,9.677597214611872,6.120410958904109,0.024679452054794517,0.024679452054794517,0.0,0.0,0.3835616438356164,9.41835616438356,15.522465753424656,20.33783561643836
60,60,62.18465753424658,44.368767123287675,12.208559680365298,7.217693668188736,4.624931506849315,0.08521369863013697,0.08521369863013697,0.0,0.0,1.1232876712328768,11.261369863013698,22.37123287671233,15.677260273972601
61,61,81.00821917808219,61.18082191780822,12.176122465753425,8.461131780821917,5.9913698630136984,0.06091232876712329,0.06091232876712329,0.0,0.0,0.6986301369863014,11.742465753424657,24.17178082191781,18.316301369863012
62,62,71.1082191780822,51.64383561643836,12.187562671232875,8.275497503805175,5.484383561643836,0.07749315068493151,0.07749315068493151,0.0,0.0,0.9726027397260274,9.338630136986302,19.45013698630137,17.43490410958904
63,63,61.70054794520548,46.79369863013699,12.211282199391173,7.191050509893455,4.658356164383561,0.11328767123287671,0.11328767123287671,0.0,0.0,1.5205479452054795,13.456986301369863,24.286301369863015,15.168986301369864
64,64,70.92849315068493,49.17726027397261,12.193733614916287,8.732888774733638,5.57904109589041,0.04274794520547945,0.04274794520547945,0.0,0.0,0.6410958904109589,12.825753424657533,25.193972602739723,18.403068493150684
65,65,81.6290410958904,60.45013698630137,12.17612401065449,8.560320296803653,5.989999999999999,0.06122465753424658,0.06122465753424658,0.0,0.0,0.6657534246575343,11.792876712328766,23.496986301369862,18.597616438356166
66,66,81.4613698630137,52.28109589041095,12.174787595129377,10.206672610350076,6.833013698630137,0.004021917808219178,0.004021917808219178,0.0,0.0,0.10136986301369863,12.727671232876713,22.974520547945207,22.654602739726027
67,67,81.94136986301369,57.385479452054796,12.187492496194825,9.90756300608828,6.081643835616439,0.005101369863013699,0.005101369863013699,0.0,0.0,0.13150684931506848,12.746849315068495,21.423287671232877,21.037726027397262
68,68,62.22520547945206,46.87698630136986,12.209362305936073,7.357747534246576,4.692465753424657,0.14204109589041095,0.14204109589041095,0.0,0.0,1.3835616438356164,12.010136986301369,23.594246575342464,15.389123287671232
69,69,70.86986301369863,53.54383561643836,12.191334284627091,8.240461248097413,5.376849315068493,0.09391506849315069,0.09391506849315069,0.0,0.0,0.8849315068493151,11.067671232876712,22.259999999999998,17.27104109589041
70,70,78.86246575342466,52.86164383561644,12.190111179604262,9.534817808219179,5.886164383561644,0.03900821917808219,0.03900821917808219,0.0,0.0,0.5150684931506849,9.582191780821917,18.03698630136986,19.876383561643834
71,71,75.1372602739726,50.25671232876712,12.194782214611873,9.152683371385084,5.594383561643836,0.04498630136986302,0.04498630136986302,0.0,0.0,0.6465753424657534,10.04958904109589,19.802739726027397,19.22276712328767
72,72,76.43232876712328,58.54301369863014,12.176715426179603,8.258036293759513,5.971232876712329,0.07791506849315069,0.07791506849315069,0.0,0.0,0.7726027397260274,10.146301369863014,22.75260273972603,18.405616438356166
73,73,81.80575342465752,60.550958904109585,12.176206522070016,8.339095707762558,6.002328767123287,0.05536986301369863,0.05536986301369863,0.0,0.0,0.6876712328767123,12.54109589041096,23.3586301369863,18.069369863013698
74,74,58.36493150684932,43.39123287671233,12.217900418569256,7.293405761035008,4.386712328767124,0.06854246575342465,0.06854246575342465,0.0,0.0,1.4054794520547946,12.993150684931507,24.696438356164386,15.465972602739726
75,75,73.10191780821918,52.95205479452055,12.187893211567733,7.663145106544901,5.388904109589041,0.11935890410958905,0.11935890410958905,0.0,0.0,0.8904109589041096,9.598630136986301,19.656164383561645,16.416301369863014
76,76,80.39369863013698,64.04657534246576,12.168803318112634,8.39678405631659,6.459041095890411,0.16923287671232878,0.16923287671232878,0.0,0.0,0.8493150684931506,12.125479452054796,21.86849315068493,17.922493150684932
77,77,63.20520547945206,47.58301369863013,12.208828447488585,7.284861050228311,4.722054794520548,0.10415068493150685,0.10415068493150685,0.0,0.0,1.3287671232876712,11.35232876712329,23.586575342465753,15.326602739726027
78,78,82.18958904109589,60.89616438356164,12.176377633181126,8.283423561643835,5.991095890410959,0.05411232876712329,0.05411232876712329,0.0,0.0,0.6465753424657534,11.57972602739726,22.686575342465755,18.008082191780822
79,79,67.57479452054794,49.04657534246575,12.195136491628615,7.674847305936074,5.077808219178082,0.10233424657534246,0.10233424657534246,0.0,0.0,0.9698630136986301,11.499178082191781,22.278356164383563,16.63958904109589
80,80,62.653424657534245,46.483561643835614,12.21185407914764,7.120177161339422,4.65,0.12340000000000001,0.12340000000000001,0.0,0.0,1.4876712328767123,11.751780821917807,23.355890410958903,14.935753424657534
81,81,65.44630136986302,40.026575342465755,12.201313264840184,9.30479608828006,5.885479452054794,0.028561643835616435,0.028561643835616435,0.0,0.0,0.7890410958904109,12.687123287671234,21.57041095890411,19.784794520547944
82,82,63.837260273972596,46.67369863013699,12.232350296803654,6.494267420091324,4.2873972602739725,0.07016712328767123,0.07016712328767123,0.0,0.0,1.841095890410959,10.055616438356164,20.56876712328767,13.91841095890411
83,83,87.61260273972603,62.72958904109589,12.1787198934551,10.01286187214612,6.533698630136986,0.01450958904109589,0.01450958904109589,0.0,0.0,0.1589041095890411,9.408493150684931,18.258356164383564,21.51931506849315
84,84,79.46876712328766,61.03616438356165,12.16915008371385,8.47301798325723,6.403424657534247,0.149013698630137,0.149013698630137,0.0,0.0,0.8958904109589041,10.441917808219179,19.75945205479452,18.456630136986302
85,85,60.70027397260274,44.34465753424657,12.214012663622526,7.198970479452055,4.585753424657534,0.13177260273972602,0.13177260273972602,0.0,0.0,1.673972602739726,11.337534246575341,23.736164383561647,15.133068493150684
86,86,60.072876712328764,35.95013698630137,12.20857207762557,8.29216792998478,5.75082191780822,0.047235616438356165,0.047235616438356165,0.0,0.0,0.6767123287671233,16.178356164383562,28.136986301369863,17.855534246575342
87,87,75.75260273972603,55.37808219178082,12.180236735159818,8.344780205479452,5.837671232876712,0.10755616438356165,0.10755616438356165,0.0,0.0,0.9780821917808219,8.99972602739726,18.849589041095893,17.89539726027397
88,88,85.2958904109589,72.70794520547946,12.156978744292239,8.737162511415526,7.1219178082191785,0.24066301369863013,0.24066301369863013,0.0,0.0,0.9643835616438357,11.076164383561645,18.421095890410957,18.147561643835616
89,89,73.29506849315068,55.38904109589041,12.179469452054793,7.831690943683409,5.84986301369863,0.1422027397260274,0.1422027397260274,0.0,0.0,0.9945205479452055,9.946027397260275,20.70986301369863,17.07871232876712
90,90,64.77616438356164,44.62,12.206461643835617,8.355550646879756,5.65986301369863,0.042586301369863015,0.042586301369863015,0.0,0.0,0.8931506849315068,13.404931506849316,22.03835616438356,18.335534246575342
91,91,76.90301369863013,50.29616438356164,12.193568417047183,9.320498683409438,5.679315068493151,0.04295890410958904,0.04295890410958904,0.0,0.0,0.6,10.713698630136987,19.936438356164384,19.349808219178083
92,92,66.35232876712328,49.969315068493145,12.202341308980214,7.667005410958904,4.9090410958904105,0.14686027397260273,0.14686027397260273,0.0,0.0,1.0164383561643835,10.835616438356164,21.795342465753425,16.253972602739726
93,93,61.973424657534245,45.146849315068486,12.242327686453576,6.244136187214612,4.071917808219178,0.05708219178082192,0.05708219178082192,0.0,0.0,1.5698630136986302,9.524109589041096,18.183013698630138,13.355013698630136
94,94,60.67506849315069,43.08849315068493,12.217626567732117,7.102854307458144,4.373150684931507,0.1589808219178082,0.1589808219178082,0.0,0.0,1.6876712328767123,10.836712328767124,22.112054794520546,14.777917808219177
95,95,88.23123287671233,64.56164383561644,12.178412488584474,10.042628614916287,6.576164383561644,0.011024657534246576,0.011024657534246576,0.0,0.0,0.1726027397260274,9.133424657534245,17.34931506849315,21.574794520547947
